app,module_id,sub_app,question_id,source_question_id,level,response_type,max_marks,prompt,correct_answer,answer_choices,accepted_answers,audio_path,audio_exists,question_asset,answer_asset,score_asset,instrument,family,clip_type,difficulty,composer,work,movement,performer,source,rights,notes
Melody Master,melodic-intervals,Melodic Intervals,MI-S-035,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 5th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect 5th,audio/piano/G3.mp3 | audio/piano/D4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Perfect 5th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: G4 · Target: D5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-036,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 6th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Major 6th,audio/piano/G3.mp3 | audio/piano/E4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Major 6th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: G4 · Target: E5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-037,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect unison,audio/piano/A3.mp3 | audio/piano/A3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Perfect unison,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: A4 · Target: A4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-038,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Major 2nd,audio/piano/A3.mp3 | audio/piano/B3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Major 2nd,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: A4 · Target: B4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-039,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Minor 3rd,audio/piano/A3.mp3 | audio/piano/C4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Minor 3rd,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: A4 · Target: C5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-040,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 4th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect 4th,audio/piano/A3.mp3 | audio/piano/D4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Perfect 4th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: A4 · Target: D5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-041,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 5th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect 5th,audio/piano/A3.mp3 | audio/piano/E4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Perfect 5th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: A4 · Target: E5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-042,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect unison,audio/piano/B3.mp3 | audio/piano/B3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Perfect unison,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: B4 · Target: B4 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-043,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Minor 2nd,audio/piano/B3.mp3 | audio/piano/C4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Minor 2nd,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: B4 · Target: C5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-044,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Minor 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Minor 3rd,audio/piano/B3.mp3 | audio/piano/D4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Minor 3rd,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: B4 · Target: D5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-045,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect 4th,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect 4th,audio/piano/B3.mp3 | audio/piano/E4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Perfect 4th,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: B4 · Target: E5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-046,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect unison,audio/piano/C4.mp3 | audio/piano/C4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Perfect unison,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: C5 · Target: C5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-047,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Major 2nd,audio/piano/C4.mp3 | audio/piano/D4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Major 2nd,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: C5 · Target: D5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-048,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 3rd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Major 3rd,audio/piano/C4.mp3 | audio/piano/E4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Major 3rd,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: C5 · Target: E5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-049,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect unison,audio/piano/D4.mp3 | audio/piano/D4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Perfect unison,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: D5 · Target: D5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-050,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Major 2nd,audio/piano/D4.mp3 | audio/piano/E4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Major 2nd,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: D5 · Target: E5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-051,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect unison,audio/piano/E4.mp3 | audio/piano/E4.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,ascending Perfect unison,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: E5 · Target: E5 · Direction: ascending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-052,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect unison,audio/piano/C3.mp3 | audio/piano/C3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Perfect unison,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: C4 · Target: C4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-053,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect unison,audio/piano/D3.mp3 | audio/piano/D3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Perfect unison,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: D4 · Target: D4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-054,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Major 2nd,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Major 2nd,audio/piano/D3.mp3 | audio/piano/C3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Major 2nd,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: D4 · Target: C4 · Direction: descending · Answer mode: quality
Melody Master,melodic-intervals,Melodic Intervals,MI-S-055,,Securing,multiple-choice quality+number,1,Listen to the two piano notes and identify the complete interval name.,Perfect unison,Perfect unison | Minor 2nd | Major 2nd | Minor 3rd | Major 3rd | Perfect 4th | Perfect 5th | Minor 6th | Major 6th | Minor 7th | Major 7th | Perfect octave,Perfect unison,audio/piano/E3.mp3 | audio/piano/E3.mp3,yes | yes,modules/melodic-intervals/assets/blank-treble-bar.png,,modules/melodic-intervals/assets/blank-treble-bar.png,Piano,,descending Perfect unison,"major, minor and perfect diatonic intervals in both directions",,,,,Generated from modules/melodic-intervals/interval-data.js,Uses bundled piano samples,Key: C major · Start: E4 · Target: E4 · Direction: descending · Answer mode: quality
